"","año","region","electores","por_participacion","votos_emitidos","votos_validos","org_politica","tipo_org_politica","votos","por_votos"
"1170",2014,"PUNO",841046,0.87252,733831,596450,"MOVIMIENTO AL SOCIALISMO Y LIBERTAD","MOVIMIENTO REGIONAL",5328,0.00893
"1171",2014,"PUNO",841046,0.87252,733831,596450,"VOTOS EN BLANCO",NA,73662,NA
"1172",2014,"PUNO",841046,0.87252,733831,596450,"VOTOS NULOS",NA,63719,NA
"1173",2014,"SAN MARTIN",545521,0.82625,450736,368514,"PARTIDO APRISTA PERUANO","PARTIDO POLÍTICO",74176,0.20128
"1174",2014,"SAN MARTIN",545521,0.82625,450736,368514,"FUERZA POPULAR","PARTIDO POLÍTICO",58484,0.1587
"1175",2014,"SAN MARTIN",545521,0.82625,450736,368514,"ACCION POPULAR","PARTIDO POLÍTICO",56814,0.15417
"1176",2014,"SAN MARTIN",545521,0.82625,450736,368514,"ALIANZA PARA EL PROGRESO","PARTIDO POLÍTICO",56247,0.15263
"1177",2014,"SAN MARTIN",545521,0.82625,450736,368514,"NUEVA AMAZONIA","MOVIMIENTO REGIONAL",53941,0.14637
"1178",2014,"SAN MARTIN",545521,0.82625,450736,368514,"FUERZA COMUNAL","MOVIMIENTO REGIONAL",38898,0.10555
"1179",2014,"SAN MARTIN",545521,0.82625,450736,368514,"ACCION REGIONAL","MOVIMIENTO REGIONAL",19710,0.05349
"1180",2014,"SAN MARTIN",545521,0.82625,450736,368514,"MAS SAN MARTIN","MOVIMIENTO REGIONAL",10244,0.0278
"1181",2014,"SAN MARTIN",545521,0.82625,450736,368514,"VOTOS EN BLANCO",NA,41028,NA
"1182",2014,"SAN MARTIN",545521,0.82625,450736,368514,"VOTOS NULOS",NA,41194,NA
"1183",2014,"TACNA",246256,0.86476,212952,179631,"MOVIMIENTO CIVICO PERUANO","MOVIMIENTO REGIONAL",34058,0.1896
"1184",2014,"TACNA",246256,0.86476,212952,179631,"VAMOS PERU","PARTIDO POLÍTICO",32098,0.17869
"1185",2014,"TACNA",246256,0.86476,212952,179631,"BANDERAS TACNEÑISTAS","MOVIMIENTO REGIONAL",29164,0.16236
"1186",2014,"TACNA",246256,0.86476,212952,179631,"IGUALDAD NACIONAL CRISTIANA AUTONOMA","MOVIMIENTO REGIONAL",12319,0.06858
"1187",2014,"TACNA",246256,0.86476,212952,179631,"DEMOCRACIA DIRECTA","PARTIDO POLÍTICO",10621,0.05913
"1188",2014,"TACNA",246256,0.86476,212952,179631,"PARTIDO POPULAR CRISTIANO - PPC","PARTIDO POLÍTICO",10274,0.0572
"1189",2014,"TACNA",246256,0.86476,212952,179631,"DESARROLLO PARA TACNA","MOVIMIENTO REGIONAL",6873,0.03826
"1190",2014,"TACNA",246256,0.86476,212952,179631,"ALIANZA POR TACNA","MOVIMIENTO REGIONAL",6774,0.03771
"1191",2014,"TACNA",246256,0.86476,212952,179631,"PERU PATRIA SEGURA","PARTIDO POLÍTICO",6058,0.03372
"1192",2014,"TACNA",246256,0.86476,212952,179631,"ARRIBA TACNA","MOVIMIENTO REGIONAL",5651,0.03146
"1193",2014,"TACNA",246256,0.86476,212952,179631,"MOVIMIENTO POPULAR AYMARA QUECHUA AMAZONENSE","MOVIMIENTO REGIONAL",5510,0.03067
"1194",2014,"TACNA",246256,0.86476,212952,179631,"ALIANZA PARA EL PROGRESO","PARTIDO POLÍTICO",4517,0.02515
"1195",2014,"TACNA",246256,0.86476,212952,179631,"PARTIDO APRISTA PERUANO","PARTIDO POLÍTICO",3910,0.02177
"1196",2014,"TACNA",246256,0.86476,212952,179631,"ACCION POPULAR","PARTIDO POLÍTICO",2806,0.01562
"1197",2014,"TACNA",246256,0.86476,212952,179631,"PARTIDO HUMANISTA PERUANO","PARTIDO POLÍTICO",2485,0.01383
"1198",2014,"TACNA",246256,0.86476,212952,179631,"PARTIDO DEMOCRATICO SOMOS PERU","PARTIDO POLÍTICO",2309,0.01285
"1199",2014,"TACNA",246256,0.86476,212952,179631,"TACNA LIBRE","MOVIMIENTO REGIONAL",1721,0.00958
"1200",2014,"TACNA",246256,0.86476,212952,179631,"PERU POSIBLE","PARTIDO POLÍTICO",1451,0.00808
"1201",2014,"TACNA",246256,0.86476,212952,179631,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD","PARTIDO POLÍTICO",1032,0.00575
"1202",2014,"TACNA",246256,0.86476,212952,179631,"VOTOS EN BLANCO",NA,17687,NA
"1203",2014,"TACNA",246256,0.86476,212952,179631,"VOTOS NULOS",NA,15634,NA
"1204",2014,"TUMBES",152314,0.85363,130020,105554,"RECONSTRUCCION CON OBRAS MAS OBRAS PARA UN TUMBES BELLO","MOVIMIENTO REGIONAL",24972,0.23658
"1205",2014,"TUMBES",152314,0.85363,130020,105554,"MOVIMIENTO INDEPENDIENTE REGIONAL YO SI AMO A TUMBES","MOVIMIENTO REGIONAL",17650,0.16721
"1206",2014,"TUMBES",152314,0.85363,130020,105554,"MOVIMIENTO INDEPENDIENTE REGIONAL FAENA","MOVIMIENTO REGIONAL",12228,0.11585
"1207",2014,"TUMBES",152314,0.85363,130020,105554,"DEMOCRACIA DIRECTA","PARTIDO POLÍTICO",11504,0.10899
"1208",2014,"TUMBES",152314,0.85363,130020,105554,"UNION POR EL PERU","PARTIDO POLÍTICO",8476,0.0803
"1209",2014,"TUMBES",152314,0.85363,130020,105554,"SOLIDARIDAD NACIONAL","PARTIDO POLÍTICO",6766,0.0641
"1210",2014,"TUMBES",152314,0.85363,130020,105554,"ALIANZA PARA EL PROGRESO","PARTIDO POLÍTICO",5513,0.05223
"1211",2014,"TUMBES",152314,0.85363,130020,105554,"MOVIMIENTO TUMBESINO PUEBLO UNIDO","MOVIMIENTO REGIONAL",3698,0.03503
"1212",2014,"TUMBES",152314,0.85363,130020,105554,"FUERZA POPULAR","PARTIDO POLÍTICO",3555,0.03368
"1213",2014,"TUMBES",152314,0.85363,130020,105554,"PROGRESO, DIGNIDAD Y TRABAJO","MOVIMIENTO REGIONAL",2544,0.0241
"1214",2014,"TUMBES",152314,0.85363,130020,105554,"YA ES LA HORA","MOVIMIENTO REGIONAL",2282,0.02162
"1215",2014,"TUMBES",152314,0.85363,130020,105554,"VAMOS PERU","PARTIDO POLÍTICO",1464,0.01387
"1216",2014,"TUMBES",152314,0.85363,130020,105554,"GANA TUMBES","MOVIMIENTO REGIONAL",898,0.00851
"1217",2014,"TUMBES",152314,0.85363,130020,105554,"SIEMPRE UNIDOS","PARTIDO POLÍTICO",851,0.00806
"1218",2014,"TUMBES",152314,0.85363,130020,105554,"ACCION POPULAR","PARTIDO POLÍTICO",729,0.00691
"1219",2014,"TUMBES",152314,0.85363,130020,105554,"PERU PATRIA SEGURA","PARTIDO POLÍTICO",714,0.00676
"1220",2014,"TUMBES",152314,0.85363,130020,105554,"PARTIDO HUMANISTA PERUANO","PARTIDO POLÍTICO",547,0.00518
"1221",2014,"TUMBES",152314,0.85363,130020,105554,"MOVIMIENTO DE INTEGRACION ECOLOGISTA TUMBESINO","MOVIMIENTO REGIONAL",484,0.00459
"1222",2014,"TUMBES",152314,0.85363,130020,105554,"PARTICIPACION TUMBESINA","MOVIMIENTO REGIONAL",371,0.00351
"1223",2014,"TUMBES",152314,0.85363,130020,105554,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD","PARTIDO POLÍTICO",308,0.00292
"1224",2014,"TUMBES",152314,0.85363,130020,105554,"VOTOS EN BLANCO",NA,14256,NA
"1225",2014,"TUMBES",152314,0.85363,130020,105554,"VOTOS NULOS",NA,10210,NA
"1226",2014,"CALLAO",712595,0.84409,601492,504524,"CHIMPUM CALLAO","ALIANZA ELECTORAL",200082,0.39658
"1227",2014,"CALLAO",712595,0.84409,601492,504524,"ACCION POPULAR","PARTIDO POLÍTICO",107104,0.21229
"1228",2014,"CALLAO",712595,0.84409,601492,504524,"POR TI CALLAO","MOVIMIENTO REGIONAL",57034,0.11305
"1229",2014,"CALLAO",712595,0.84409,601492,504524,"FUERZA POPULAR","PARTIDO POLÍTICO",41526,0.08231
"1230",2014,"CALLAO",712595,0.84409,601492,504524,"MI CALLAO","MOVIMIENTO REGIONAL",19960,0.03956
"1231",2014,"CALLAO",712595,0.84409,601492,504524,"ALIANZA PARA EL PROGRESO","PARTIDO POLÍTICO",16040,0.03179
"1232",2014,"CALLAO",712595,0.84409,601492,504524,"MOVIMIENTO AMPLIO REGIONAL CALLAO","MOVIMIENTO REGIONAL",15278,0.03028
"1233",2014,"CALLAO",712595,0.84409,601492,504524,"MOVIMIENTO INDEPENDIENTE REGIONAL UNION DEMOCRATICA CHALACA","MOVIMIENTO REGIONAL",13781,0.02731
"1234",2014,"CALLAO",712595,0.84409,601492,504524,"PUERTO CALLAO","ALIANZA ELECTORAL",10633,0.02108
"1235",2014,"CALLAO",712595,0.84409,601492,504524,"ADUANEC","MOVIMIENTO REGIONAL",9459,0.01875
"1236",2014,"CALLAO",712595,0.84409,601492,504524,"FRENTE POR LA DEMOCRACIA DEL CALLAO","ALIANZA ELECTORAL",7224,0.01432
"1237",2014,"CALLAO",712595,0.84409,601492,504524,"PARTIDO DEMOCRATICO SOMOS PERU","PARTIDO POLÍTICO",6403,0.01269
"1238",2014,"CALLAO",712595,0.84409,601492,504524,"VOTOS EN BLANCO",NA,44449,NA
"1239",2014,"CALLAO",712595,0.84409,601492,504524,"VOTOS NULOS",NA,52519,NA
"1240",2014,"UCAYALI",319790,0.78977,252559,210359,"MOVIMIENTO INDEPENDIENTE REGIONAL CAMBIO UCAYALINO","MOVIMIENTO REGIONAL",79510,0.37797
"1241",2014,"UCAYALI",319790,0.78977,252559,210359,"TODOS SOMOS UCAYALI","MOVIMIENTO REGIONAL",65692,0.31229
"1242",2014,"UCAYALI",319790,0.78977,252559,210359,"UCAYALI REGION CON FUTURO","MOVIMIENTO REGIONAL",28093,0.13355
"1243",2014,"UCAYALI",319790,0.78977,252559,210359,"MOVIMIENTO POLITICO REGIONAL FUERZA UCAYALINA (FU)","MOVIMIENTO REGIONAL",10175,0.04837
"1244",2014,"UCAYALI",319790,0.78977,252559,210359,"ESFUERZOS UNIDOS","MOVIMIENTO REGIONAL",7176,0.03411
"1245",2014,"UCAYALI",319790,0.78977,252559,210359,"FUERZA POPULAR","PARTIDO POLÍTICO",4412,0.02097
"1246",2014,"UCAYALI",319790,0.78977,252559,210359,"CONFIANZA UCAYALI","MOVIMIENTO REGIONAL",4383,0.02084
"1247",2014,"UCAYALI",319790,0.78977,252559,210359,"BLOQUE POPULAR UCAYALI","MOVIMIENTO REGIONAL",3520,0.01673
"1248",2014,"UCAYALI",319790,0.78977,252559,210359,"ALIANZA PARA EL PROGRESO","PARTIDO POLÍTICO",3301,0.01569
"1249",2014,"UCAYALI",319790,0.78977,252559,210359,"MOVIMIENTO BIODIVERSIDAD Y DESARROLLO AMAZONICO BIDA","MOVIMIENTO REGIONAL",1156,0.0055
"1250",2014,"UCAYALI",319790,0.78977,252559,210359,"CIENCIA Y ACCION MOVILIZADORA DE UCAYALI","MOVIMIENTO REGIONAL",1089,0.00518
"1251",2014,"UCAYALI",319790,0.78977,252559,210359,"MOVIMIENTO AGRARIO POPULAR UCAYALINO","MOVIMIENTO REGIONAL",929,0.00442
"1252",2014,"UCAYALI",319790,0.78977,252559,210359,"UNION POR EL PERU","PARTIDO POLÍTICO",923,0.00439
"1253",2014,"UCAYALI",319790,0.78977,252559,210359,"VOTOS EN BLANCO",NA,24011,NA
"1254",2014,"UCAYALI",319790,0.78977,252559,210359,"VOTOS NULOS",NA,18189,NA
"1255",2018,"AMAZONAS",291920,0.75652233,220844,169258,"SENTIMIENTO AMAZONENSE REGIONAL","MOVIMIENTO REGIONAL",42166,0.24912
"1256",2018,"AMAZONAS",291920,0.75652233,220844,169258,"MOVIMIENTO REGIONAL FUERZA AMAZONENSE","MOVIMIENTO REGIONAL",41358,0.24435
"1257",2018,"AMAZONAS",291920,0.75652233,220844,169258,"MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS","MOVIMIENTO REGIONAL",30545,0.18046
"1258",2018,"AMAZONAS",291920,0.75652233,220844,169258,"MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO","MOVIMIENTO REGIONAL",16188,0.09564
"1259",2018,"AMAZONAS",291920,0.75652233,220844,169258,"MOVIMIENTO POLITICO REGIONAL ENERGIA COMUNAL AMAZONICA","MOVIMIENTO REGIONAL",15715,0.09285
"1260",2018,"AMAZONAS",291920,0.75652233,220844,169258,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD","PARTIDO POLÍTICO",8721,0.05152
"1261",2018,"AMAZONAS",291920,0.75652233,220844,169258,"FUERZA POPULAR","PARTIDO POLÍTICO",7903,0.04669
"1262",2018,"AMAZONAS",291920,0.75652233,220844,169258,"ALIANZA PARA EL PROGRESO","PARTIDO POLÍTICO",6662,0.03936
"1263",2018,"AMAZONAS",291920,0.75652233,220844,169258,"VOTOS NULOS",NA,31299,0.18492
"1264",2018,"AMAZONAS",291920,0.75652233,220844,169258,"VOTOS EN BLANCO",NA,20287,0.11986
"1265",2018,"ANCASH",870629,0.79142206,689035,505969,"MOVIMIENTO REGIONAL EL MAICITO","MOVIMIENTO REGIONAL",80481,0.15906
"1266",2018,"ANCASH",870629,0.79142206,689035,505969,"PARTIDO DEMOCRATICO SOMOS PERU","PARTIDO POLÍTICO",68640,0.13566
"1267",2018,"ANCASH",870629,0.79142206,689035,505969,"MOVIMIENTO ACCION NACIONALISTA PERUANO","MOVIMIENTO REGIONAL",62403,0.12333
"1268",2018,"ANCASH",870629,0.79142206,689035,505969,"ALIANZA PARA EL PROGRESO","PARTIDO POLÍTICO",55975,0.11063
"1269",2018,"ANCASH",870629,0.79142206,689035,505969,"MOVIMIENTO INDEPENDIENTE REGIONAL ANCASH A LA OBRA","MOVIMIENTO REGIONAL",55958,0.1106
"1270",2018,"ANCASH",870629,0.79142206,689035,505969,"MOVIMIENTO INDEPENDIENTE REGIONAL RIO SANTA CAUDALOSO","MOVIMIENTO REGIONAL",42854,0.0847
"1271",2018,"ANCASH",870629,0.79142206,689035,505969,"PODEMOS POR EL PROGRESO DEL PERU","PARTIDO POLÍTICO",28193,0.05572
"1272",2018,"ANCASH",870629,0.79142206,689035,505969,"SIEMPRE UNIDOS","PARTIDO POLÍTICO",27018,0.0534
"1273",2018,"ANCASH",870629,0.79142206,689035,505969,"RESTAURACION NACIONAL","PARTIDO POLÍTICO",23251,0.04595
"1274",2018,"ANCASH",870629,0.79142206,689035,505969,"FUERZA POPULAR","PARTIDO POLÍTICO",15248,0.03014
"1275",2018,"ANCASH",870629,0.79142206,689035,505969,"MOVIMIENTO INDEPENDIENTE REGIONAL HORA CERO","MOVIMIENTO REGIONAL",15088,0.02982
"1276",2018,"ANCASH",870629,0.79142206,689035,505969,"JUNTOS POR EL PERU","PARTIDO POLÍTICO",10769,0.02128
"1277",2018,"ANCASH",870629,0.79142206,689035,505969,"PARTIDO APRISTA PERUANO","PARTIDO POLÍTICO",9743,0.01926
"1278",2018,"ANCASH",870629,0.79142206,689035,505969,"PARTIDO POPULAR CRISTIANO - PPC","PARTIDO POLÍTICO",5271,0.01042
"1279",2018,"ANCASH",870629,0.79142206,689035,505969,"PERU PATRIA SEGURA","PARTIDO POLÍTICO",5077,0.01003
"1280",2018,"ANCASH",870629,0.79142206,689035,505969,"VOTOS EN BLANCO",NA,99841,0.19733
"1281",2018,"ANCASH",870629,0.79142206,689035,505969,"VOTOS NULOS",NA,83225,0.16449
"1282",2018,"APURIMAC",303697,0.77063323,234039,186927,"MOVIMIENTO REGIONAL LLANKASUN KUSKA","MOVIMIENTO REGIONAL",38482,0.20587
"1283",2018,"APURIMAC",303697,0.77063323,234039,186927,"MOVIMIENTO POPULAR KALLPA","MOVIMIENTO REGIONAL",35644,0.19068
"1284",2018,"APURIMAC",303697,0.77063323,234039,186927,"ALIANZA PARA EL PROGRESO","PARTIDO POLÍTICO",31375,0.16785
"1285",2018,"APURIMAC",303697,0.77063323,234039,186927,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD","PARTIDO POLÍTICO",31131,0.16654
"1286",2018,"APURIMAC",303697,0.77063323,234039,186927,"PARTIDO DEMOCRATICO SOMOS PERU","PARTIDO POLÍTICO",22047,0.11794
"1287",2018,"APURIMAC",303697,0.77063323,234039,186927,"ACCION POPULAR","PARTIDO POLÍTICO",7176,0.03839
"1288",2018,"APURIMAC",303697,0.77063323,234039,186927,"AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL","PARTIDO POLÍTICO",5195,0.02779
"1289",2018,"APURIMAC",303697,0.77063323,234039,186927,"DEMOCRACIA DIRECTA","PARTIDO POLÍTICO",5135,0.02747
"1290",2018,"APURIMAC",303697,0.77063323,234039,186927,"JUNTOS POR EL PERU","PARTIDO POLÍTICO",4928,0.02636
"1291",2018,"APURIMAC",303697,0.77063323,234039,186927,"UNION POR EL PERU","PARTIDO POLÍTICO",3121,0.0167
"1292",2018,"APURIMAC",303697,0.77063323,234039,186927,"FUERZA POPULAR","PARTIDO POLÍTICO",1694,0.00906
"1293",2018,"APURIMAC",303697,0.77063323,234039,186927,"VAMOS PERU","PARTIDO POLÍTICO",999,0.00534
"1294",2018,"APURIMAC",303697,0.77063323,234039,186927,"VOTOS EN BLANCO",NA,27557,0.14742
"1295",2018,"APURIMAC",303697,0.77063323,234039,186927,"VOTOS NULOS",NA,19555,0.10461
"1296",2018,"AREQUIPA",1100447,0.83420919,918003,714267,"AREQUIPA - UNIDOS POR EL GRAN CAMBIO","MOVIMIENTO REGIONAL",132181,0.18506
"1297",2018,"AREQUIPA",1100447,0.83420919,918003,714267,"AREQUIPA TRANSFORMACION","MOVIMIENTO REGIONAL",94032,0.13165
"1298",2018,"AREQUIPA",1100447,0.83420919,918003,714267,"AREQUIPA RENACE","MOVIMIENTO REGIONAL",88693,0.12417
"1299",2018,"AREQUIPA",1100447,0.83420919,918003,714267,"FUERZA AREQUIPEÑA","MOVIMIENTO REGIONAL",76213,0.1067
"1300",2018,"AREQUIPA",1100447,0.83420919,918003,714267,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD","PARTIDO POLÍTICO",45431,0.06361
"1301",2018,"AREQUIPA",1100447,0.83420919,918003,714267,"JUNTOS POR EL DESARROLLO DE AREQUIPA","MOVIMIENTO REGIONAL",43562,0.06099
"1302",2018,"AREQUIPA",1100447,0.83420919,918003,714267,"TODOS POR EL PERU","PARTIDO POLÍTICO",40887,0.05724
"1303",2018,"AREQUIPA",1100447,0.83420919,918003,714267,"MOVIMIENTO REGIONAL AREQUIPA AVANCEMOS","MOVIMIENTO REGIONAL",33784,0.0473
"1304",2018,"AREQUIPA",1100447,0.83420919,918003,714267,"ACCION POPULAR","PARTIDO POLÍTICO",33271,0.04658
"1305",2018,"AREQUIPA",1100447,0.83420919,918003,714267,"ALIANZA PARA EL PROGRESO","PARTIDO POLÍTICO",24549,0.03437
"1306",2018,"AREQUIPA",1100447,0.83420919,918003,714267,"FRENTE POPULAR AGRICOLA FIA DEL PERU - FREPAP","PARTIDO POLÍTICO",17539,0.02456
"1307",2018,"AREQUIPA",1100447,0.83420919,918003,714267,"MOVIMIENTO REGIONAL INDEPENDIENTE AREQUIPA MIA","MOVIMIENTO REGIONAL",17020,0.02383
"1308",2018,"AREQUIPA",1100447,0.83420919,918003,714267,"RESTAURACION NACIONAL","PARTIDO POLÍTICO",15617,0.02186
"1309",2018,"AREQUIPA",1100447,0.83420919,918003,714267,"SIEMPRE UNIDOS","PARTIDO POLÍTICO",13658,0.01912
"1310",2018,"AREQUIPA",1100447,0.83420919,918003,714267,"JUNTOS POR EL SUR","MOVIMIENTO REGIONAL",11543,0.01616
"1311",2018,"AREQUIPA",1100447,0.83420919,918003,714267,"PARTIDO DEMOCRATICO SOMOS PERU","PARTIDO POLÍTICO",7479,0.01047
"1312",2018,"AREQUIPA",1100447,0.83420919,918003,714267,"PARTIDO POPULAR CRISTIANO - PPC","PARTIDO POLÍTICO",6823,0.00955
"1313",2018,"AREQUIPA",1100447,0.83420919,918003,714267,"PERU LIBERTARIO","PARTIDO POLÍTICO",6646,0.0093
"1314",2018,"AREQUIPA",1100447,0.83420919,918003,714267,"VAMOS PERU","PARTIDO POLÍTICO",5339,0.00747
"1315",2018,"AREQUIPA",1100447,0.83420919,918003,714267,"VOTOS NULOS",NA,127666,0.17874
"1316",2018,"AREQUIPA",1100447,0.83420919,918003,714267,"VOTOS EN BLANCO",NA,76070,0.1065
"1317",2018,"AYACUCHO",454455,0.76763596,348856,284640,"MUSUQ ÑAN","MOVIMIENTO REGIONAL",79940,0.28085
"1318",2018,"AYACUCHO",454455,0.76763596,348856,284640,"QATUN TARPUY","MOVIMIENTO REGIONAL",67163,0.23596
"1319",2018,"AYACUCHO",454455,0.76763596,348856,284640,"MOVIMIENTO REGIONAL GANA AYACUCHO","MOVIMIENTO REGIONAL",36893,0.12961
"1320",2018,"AYACUCHO",454455,0.76763596,348856,284640,"DESARROLLO INTEGRAL AYACUCHO","MOVIMIENTO REGIONAL",35638,0.1252
"1321",2018,"AYACUCHO",454455,0.76763596,348856,284640,"TECNOLOGIA DE PUNTA PARA AYACUCHO","MOVIMIENTO REGIONAL",18148,0.06376
"1322",2018,"AYACUCHO",454455,0.76763596,348856,284640,"ALIANZA PARA EL PROGRESO","PARTIDO POLÍTICO",14229,0.04999
"1323",2018,"AYACUCHO",454455,0.76763596,348856,284640,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD","PARTIDO POLÍTICO",10296,0.03617
"1324",2018,"AYACUCHO",454455,0.76763596,348856,284640,"MOVIMIENTO INDEPENDIENTE INNOVACION REGIONAL","MOVIMIENTO REGIONAL",7884,0.0277
"1325",2018,"AYACUCHO",454455,0.76763596,348856,284640,"PARTIDO APRISTA PERUANO","PARTIDO POLÍTICO",6289,0.02209
"1326",2018,"AYACUCHO",454455,0.76763596,348856,284640,"PERU LIBERTARIO","PARTIDO POLÍTICO",5458,0.01918
"1327",2018,"AYACUCHO",454455,0.76763596,348856,284640,"TODOS POR EL PERU","PARTIDO POLÍTICO",2702,0.00949
"1328",2018,"AYACUCHO",454455,0.76763596,348856,284640,"VOTOS EN BLANCO",NA,33003,0.11595
"1329",2018,"AYACUCHO",454455,0.76763596,348856,284640,"VOTOS NULOS",NA,31213,0.10966
"1330",2018,"CAJAMARCA",1069604,0.77740734,831518,636079,"ALIANZA PARA EL PROGRESO","PARTIDO POLÍTICO",149229,0.23461
"1331",2018,"CAJAMARCA",1069604,0.77740734,831518,636079,"ACCION POPULAR","PARTIDO POLÍTICO",135668,0.21329
"1332",2018,"CAJAMARCA",1069604,0.77740734,831518,636079,"MOVIMIENTO DE AFIRMACION SOCIAL","MOVIMIENTO REGIONAL",118225,0.18587
"1333",2018,"CAJAMARCA",1069604,0.77740734,831518,636079,"PODEMOS POR EL PROGRESO DEL PERU","PARTIDO POLÍTICO",75791,0.11915
"1334",2018,"CAJAMARCA",1069604,0.77740734,831518,636079,"CAJAMARCA SIEMPRE VERDE","MOVIMIENTO REGIONAL",61639,0.0969
"1335",2018,"CAJAMARCA",1069604,0.77740734,831518,636079,"FRENTE REGIONAL DE CAJAMARCA","MOVIMIENTO REGIONAL",59939,0.09423
"1336",2018,"CAJAMARCA",1069604,0.77740734,831518,636079,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD","PARTIDO POLÍTICO",22802,0.03585
"1337",2018,"CAJAMARCA",1069604,0.77740734,831518,636079,"DEMOCRACIA DIRECTA","PARTIDO POLÍTICO",12786,0.0201
"1338",2018,"CAJAMARCA",1069604,0.77740734,831518,636079,"VOTOS EN BLANCO",NA,126104,0.19825
"1339",2018,"CAJAMARCA",1069604,0.77740734,831518,636079,"VOTOS NULOS",NA,69335,0.109
"1340",2018,"CUSCO",981493,0.78712329,772556,587440,"ACCION POPULAR","PARTIDO POLÍTICO",87472,0.1489
"1341",2018,"CUSCO",981493,0.78712329,772556,587440,"RESTAURACION NACIONAL","PARTIDO POLÍTICO",86710,0.14761
"1342",2018,"CUSCO",981493,0.78712329,772556,587440,"DEMOCRACIA DIRECTA","PARTIDO POLÍTICO",62360,0.10616
"1343",2018,"CUSCO",981493,0.78712329,772556,587440,"MOVIMIENTO REGIONAL INKA PACHAKUTEQ","MOVIMIENTO REGIONAL",58078,0.09887
"1344",2018,"CUSCO",981493,0.78712329,772556,587440,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD","PARTIDO POLÍTICO",58010,0.09875
"1345",2018,"CUSCO",981493,0.78712329,772556,587440,"MOVIMIENTO REGIONAL TAWANTINSUYO","MOVIMIENTO REGIONAL",53795,0.09158
"1346",2018,"CUSCO",981493,0.78712329,772556,587440,"ALIANZA PARA EL PROGRESO","PARTIDO POLÍTICO",40160,0.06836
"1347",2018,"CUSCO",981493,0.78712329,772556,587440,"PARTIDO DEMOCRATICO SOMOS PERU","PARTIDO POLÍTICO",34268,0.05833
"1348",2018,"CUSCO",981493,0.78712329,772556,587440,"AUTOGOBIERNO AYLLU","MOVIMIENTO REGIONAL",28625,0.04873
"1349",2018,"CUSCO",981493,0.78712329,772556,587440,"MOVIMIENTO ETNOCACERISTA REGIONAL DEL CUSCO","MOVIMIENTO REGIONAL",23044,0.03923
"1350",2018,"CUSCO",981493,0.78712329,772556,587440,"MOVIMIENTO REGIONAL ACUERDO POPULAR UNIFICADO","MOVIMIENTO REGIONAL",15001,0.02554
"1351",2018,"CUSCO",981493,0.78712329,772556,587440,"FRENTE POPULAR AGRICOLA FIA DEL PERU - FREPAP","PARTIDO POLÍTICO",12934,0.02202
"1352",2018,"CUSCO",981493,0.78712329,772556,587440,"PARTIDO POPULAR CRISTIANO - PPC","PARTIDO POLÍTICO",8952,0.01524
"1353",2018,"CUSCO",981493,0.78712329,772556,587440,"UNION POR EL PERU","PARTIDO POLÍTICO",8396,0.01429
"1354",2018,"CUSCO",981493,0.78712329,772556,587440,"FUERZA POPULAR","PARTIDO POLÍTICO",6307,0.01074
"1355",2018,"CUSCO",981493,0.78712329,772556,587440,"PERU NACION","PARTIDO POLÍTICO",3328,0.00567
"1356",2018,"CUSCO",981493,0.78712329,772556,587440,"VOTOS EN BLANCO",NA,93976,0.15998
"1357",2018,"CUSCO",981493,0.78712329,772556,587440,"VOTOS NULOS",NA,91140,0.15515
"1358",2018,"HUANCAVELICA",292708,0.77769996,227639,191375,"MOVIMIENTO INDEPENDIENTE TRABAJANDO PARA TODOS","MOVIMIENTO REGIONAL",68607,0.3585
"1359",2018,"HUANCAVELICA",292708,0.77769996,227639,191375,"MOVIMIENTO REGIONAL AYNI","MOVIMIENTO REGIONAL",62437,0.32625
"1360",2018,"HUANCAVELICA",292708,0.77769996,227639,191375,"MOVIMIENTO REGIONAL AGUA","MOVIMIENTO REGIONAL",30384,0.15877
"1361",2018,"HUANCAVELICA",292708,0.77769996,227639,191375,"MOVIMIENTO INDEPENDIENTE DE CAMPESINOS Y PROFESIONALES","MOVIMIENTO REGIONAL",18327,0.09576
"1362",2018,"HUANCAVELICA",292708,0.77769996,227639,191375,"PARTIDO DEMOCRATICO SOMOS PERU","PARTIDO POLÍTICO",6311,0.03298
"1363",2018,"HUANCAVELICA",292708,0.77769996,227639,191375,"ALIANZA PARA EL PROGRESO","PARTIDO POLÍTICO",2688,0.01405
"1364",2018,"HUANCAVELICA",292708,0.77769996,227639,191375,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD","PARTIDO POLÍTICO",2621,0.0137
